VmId,站名,地址,營業時間,目前狀態,緯度,經度,gx_media_links
1691cf6e-ae55-4b80-a2a1-d21d2b74f5e0,永和仁愛公園站,新北市永和區仁愛路244-1號(近仁愛路與永貞路口),24HR,已啟用,25.009960,121.506013,https://cdn.gogoro.com/resources/images/gostations/TW2344301A_01.jpg
16b0d132-cb6a-4b48-8bc0-3bac225ff216,7-ELEVEN 鄭子寮店站,台南市北區北成路442號(近北成路/育德二路口),24HR,已啟用,23.019090,120.201530,https://cdn.gogoro.com/resources/images/gostations/TW7046001A_01.jpg
16f95ede-12e6-46b7-94c6-a46cf94fa9f8,中油臨海工業區加油站,高雄市小港區沿海二路2號(近臨海工業區),24HR,已啟用,22.543015,120.370755,https://cdn.gogoro.com/resources/images/gostations/TW8126001A_01.jpg
186212c0-9778-406f-868b-506ecd5d1343,中油新竹加油站,新竹市東區中華路二段347號(近太平洋SOGO新竹站前店),24HR,已啟用,24.803351,120.974342,https://cdn.gogoro.com/resources/images/gostations/TW3006002A_01.jpg
189546cb-320e-4b01-aba7-942c6bceb130,HiLife 竹北竹發店站,新竹縣竹北市縣政二路175號(近縣政二路/文信路口),24HR,已啟用,24.831333,121.018018,https://cdn.gogoro.com/resources/images/gostations/TW3026801A_01.jpg
18f23093-290d-463c-8b06-3f3c31fa54bc,中油五權西路加油站,台中市南屯區五權西路二段566號(近五權西路二段/惠中路三段路口),24HR,已啟用,24.141609,120.641000,https://cdn.gogoro.com/resources/images/gostations/TW4086901A_01.jpg
1906eb1b-fb99-4c17-83dc-6443f531e5f4,臺中草悟廣場站B,台中市西區英才路534號(近草悟道),24HR,已啟用,24.149201,120.665046,https://cdn.gogoro.com/resources/images/gostations/TW4036005B_01.jpg
193362bf-8a2a-4006-ad56-eca741b9b16e,KBN 鐵馬堂站,台北市信義區信安街60號(近通化街夜市),24HR,已啟用,25.026651,121.557692,https://cdn.gogoro.com/resources/images/gostations/TW1105302A_01.jpg
19fe6caf-8120-4823-b43f-d092d959d3f1,高雄第一科技大學站,高雄市楠梓區芎蕉路216號(近芎蕉路/芎林一街路口),24HR,已啟用,22.750800,120.328840,https://cdn.gogoro.com/resources/images/gostations/TW8116401A_01.jpg
1a0d5428-8323-42bd-8414-125256514dc7,HiLife 彰化國聖店站,彰化縣彰化市中山路三段706號(近國聖國小),24HR,已啟用,24.094589,120.569448,https://cdn.gogoro.com/resources/images/gostations/TW5007701A_01.jpg
1a903fc4-5300-4dae-b8e0-96aafc378c15,7-ELEVEN 善和店站,台南市善化區大成路319號(近善化高中),24HR,已啟用,23.129703,120.298121,https://cdn.gogoro.com/resources/images/gostations/TW7416901A_01.jpg
1bfabba7-05a4-4a6b-a370-fdc23667d64e,中油中正路加油站,苗栗縣竹南鎮中正路120號(近竹南鎮農會),24HR,已啟用,24.684019,120.872416,https://cdn.gogoro.com/resources/images/gostations/TW3504701A_01.jpg
1c91ae17-4717-4569-90cf-8de00de87bd2,7-ELEVEN 福田店站,台中市南區文心南路885號(文心南路上近樹義國小),24HR,已啟用,24.110886,120.659457,https://cdn.gogoro.com/resources/images/gostations/TW4025601A_01.jpg
1cb2e734-d763-4d4a-a182-aeda49953e52,家樂福北大店站,新北市樹林區大雅路288號(地下二樓機車停車場)(近大雅路/學勤路口),09:00 ~ 23:00,已啟用,24.947527,121.379750,https://cdn.gogoro.com/resources/images/gostations/TW2385401A_01.jpg
1d51091b-bd86-40b1-b0be-868ac633e8f1,中油軍校路加油站,高雄市楠梓區軍校路737號(近海軍官校),24HR,已啟用,22.708985,120.292763,https://cdn.gogoro.com/resources/images/gostations/TW8114301A_01.jpg
1d57da8a-cb35-486b-b4e0-9d7aa0edb0bc,FamilyMart 台中金原店站,台中市北屯區太原路三段231號(近太原路/青島路口),24HR,已啟用,24.165089,120.692277,https://cdn.gogoro.com/resources/images/gostations/TW4065301A_01.jpg
1d7b276f-eab5-4bcd-94b5-3cd1268f1cd9,中油大園加油站,桃園市大園區中正東路58號(近中正東路/中正一街口),24HR,已啟用,25.063243,121.199127,https://cdn.gogoro.com/resources/images/gostations/TW3375601A_01.jpg
1d8924c4-cf0d-42f8-b960-55df06be53c2,7-ELEVEN 湖華店站,台南市中西區西湖街3號(近西湖街/西濱公路口),24HR,已啟用,23.003290,120.186710,https://cdn.gogoro.com/resources/images/gostations/TW7006301A_01.jpg
1dd36b0f-1c39-495a-bb17-815cc6d4c8c8,大潤發中和景平店站,新北市中和區景平路182號(地下三樓機車停車場)(近景平路/景平路240巷口),24HR,已啟用,24.992427,121.516377,https://cdn.gogoro.com/resources/images/gostations/TW2358101A_01.jpg
1dd80169-09fa-4190-b46d-92de1127b2fe,7-ELEVEN 祐瑄店站(建置中),台中市沙鹿區光華路502、506號(光華路與賢忠街交叉口),24HR,建置中,24.243959,120.570272,https://cdn.gogoro.com/resources/images/gostations/TW4334101A_01.jpg
1e778e93-4e71-4020-a274-4157b8d2dfc0,7-ELEVEN 岦湖店站,新竹市香山區內湖路138號(近內湖國小),24HR,已啟用,24.741642,120.906032,https://cdn.gogoro.com/resources/images/gostations/TW3009402A_01.jpg
1fd9f6fc-abe2-484c-885d-d5e89cee59d7,家樂福南投店站,南投縣南投市三和三路21號(近三和三路/公園南街交岔口),24HR,已啟用,23.905919,120.689301,https://cdn.gogoro.com/resources/images/gostations/TW5405701A_01.jpg
230f7a9a-e655-476b-ac94-8f63e5cae192,北基忠義加油站,桃園市龜山區忠義路一段496號(近忠義路/光華路口),24HR,已啟用,25.012155,121.347582,https://cdn.gogoro.com/resources/images/gostations/TW3337201A_01.jpg
2328d55a-7140-4c03-ba85-8acc5f68a29d,中油信誠加油站,新北市五股區新五路二段258號(近新北市立圖書館五股分館),24HR,已啟用,25.081706,121.440913,https://cdn.gogoro.com/resources/images/gostations/TW2487302A_01.jpg
2355e5fb-cef1-4add-b4b3-09ac98a3b2b1,中油鳳山加油站,高雄市鳳山區中山東路10號(近成功派出所),24HR,已啟用,22.620446,120.363490,https://cdn.gogoro.com/resources/images/gostations/TW8305901A_01.jpg
2559f874-4383-417f-baf4-1f0cd4ba1737,7-ELEVEN 仁善店站,桃園市大溪區埔頂路二段183號(近埔頂路二段與仁善街交岔口),24HR,已啟用,24.910552,121.279576,https://cdn.gogoro.com/resources/images/gostations/TW3354501A_01.jpg
26004ee8-e58f-446f-a456-351fd3c28824,HiLife 台中中都店站,台中市西屯區西屯路三段173-25號(近台中都會公園),24HR,已啟用,24.190811,120.594805,https://cdn.gogoro.com/resources/images/gostations/TW4076401A_01.jpg
264dca72-5145-40ed-8fbf-22a12b68d681,雅香茶莊站,新北市石碇區北宜路六段13股巷1號(近十三股),24HR,已啟用,24.947447,121.649224,https://cdn.gogoro.com/resources/images/gostations/TW2239101A_01.jpg
2672134c-ec7d-4d48-aa66-6127c149d715,中油汀州路加油站,台北市中正區汀州路三段1號(近汀州路/師大路口),24HR,已啟用,25.020562,121.525969,https://cdn.gogoro.com/resources/images/gostations/TW1008601A_01.jpg
26a7b63d-2caf-4cac-ba1c-f833b4814236,家樂福愛河店站,高雄市三民區河東路356號(近愛河景觀親水公園),24HR,已啟用,22.634166,120.285723,https://cdn.gogoro.com/resources/images/gostations/TW8075202A_01.jpg
26deaaf9-f76b-45ab-a2c2-c3d8fdb15675,HiLife 新北重武店站,新北市三重區安慶街203之1號(近安慶街/民生東街口),24HR,已啟用,25.068296,121.492722,https://cdn.gogoro.com/resources/images/gostations/TW2414601A_01.jpg
28bd61b2-96b0-474e-ab76-f5f9f058874f,中油東港加油站,屏東縣東港鎮中正路一段85號(近東港國小),24HR,已啟用,22.471607,120.455270,https://cdn.gogoro.com/resources/images/gostations/TW9284201A_01.jpg
2927b9f8-62a4-436a-812c-98261a467efa,中油大林加油站,高雄市小港區鳳華路1號(近鳳鳴路/中林路口),24HR,已啟用,22.524372,120.349901,https://cdn.gogoro.com/resources/images/gostations/TW8126201A_01.jpg
294d0a25-7195-456d-8b4f-d65cc33533fd,HiLife 仁德二仁店站,台南市仁德區二仁路一段99號(近嘉南藥理科技大學),24HR,已啟用,22.918866,120.225661,https://cdn.gogoro.com/resources/images/gostations/TW7175501A_01.jpg
29c11f60-c7aa-434d-9a88-a4c146f5e62e,山隆蘆竹加油站,桃園市蘆竹區南崁路二段532號(近南崁路/富國路口),24HR,已啟用,25.063696,121.265244,https://cdn.gogoro.com/resources/images/gostations/TW3384901A_01.jpg
29d2fc34-f6be-4350-a8e2-8d9cb12c1769,中油建國一路加油站,高雄市苓雅區建國一路142號(近快保中心右側),24HR,已啟用,22.632478,120.330033,https://cdn.gogoro.com/resources/images/gostations/TW8028801A_01.jpg
2aa82775-2439-4312-8412-b9ff8cb4bd2a,7-ELEVEN 安安店站,台南市安南區安明路四段260-70號(近安明路四段/安中路六段),24HR,已啟用,23.061261,120.133971,https://cdn.gogoro.com/resources/images/gostations/TW7094801A_01.jpg
2ae1a491-c22e-4ab8-bcea-2dff2b8d3111,家樂福三民店站,台北市松山區三民路160號(二樓機車停車場)(近民權國小),08:00 ~ 22:00,已啟用,25.061716,121.563271,https://cdn.gogoro.com/resources/images/gostations/TW1059201A_01.jpg
2b756da2-6fb6-4f4d-a870-78dd002809f3,中油車子路加油站,新北市新店區安康路二段269號(近安康路/車子路口),24HR,已啟用,24.957625,121.504348,https://cdn.gogoro.com/resources/images/gostations/TW2315302A_01.jpg
2d225aa9-9ca7-4216-97ce-74c8f6f12036,全聯台南和緯店站,台南市北區和緯路二段172號(近小北成功夜市),24HR,已啟用,23.011943,120.207622,https://cdn.gogoro.com/resources/images/gostations/TW7046501A_01.jpg
2dca8c04-01a5-422e-aa7d-eca16897f949,奇美實業站,台南市仁德區三甲里59-1號(奇美實業機車停車場出入口),24HR,已啟用,22.927446,120.243088,https://cdn.gogoro.com/resources/images/gostations/TW7174501A_01.jpg
2dd85045-4247-4999-8189-0b750811d91d,HiLife 台南東環店站,台南市東區大同路一段59號(近東門圓環),24HR,已啟用,22.987495,120.211382,https://cdn.gogoro.com/resources/images/gostations/TW7015001A_01.jpg
2e13bc5f-13b3-4ae3-95a5-a3ddcbd0968e,家樂福十全店站,高雄市三民區十全一路109號(近青島街機車停車場),24HR,已啟用,22.644569,120.310353,https://cdn.gogoro.com/resources/images/gostations/TW8075201A_01.jpg
2e58e927-0f83-4e10-a1b5-6589157f34b2,台北捷運劍潭站,台北市士林區基河路捷運站2號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.082826,121.524523,https://cdn.gogoro.com/resources/images/gostations/TW1116303A_01.jpg
2ea2cc22-2428-4d8d-b76a-aff2119f2842,車太炫台中南屯站,台中市南屯區永春東路1242號(近南屯國小),24HR,已啟用,24.136748,120.633916,https://cdn.gogoro.com/resources/images/gostations/TW4084201A_01.jpg
30176a8c-8bf2-4dc7-910e-409799ba48ce,車太炫新北汐止站,新北市汐止區汐萬路一段39-5號(近汐止國小),24HR,已啟用,25.068950,121.654516,https://cdn.gogoro.com/resources/images/gostations/TW2216801A_01.jpg
3017f5ef-5131-4898-93bf-e43608ab694c,中油中壢工二加油站,桃園市中壢區吉林路37巷15號(近文化公園),24HR,已啟用,24.979948,121.246969,https://cdn.gogoro.com/resources/images/gostations/TW3206201A_01.jpg
30ffbf96-99d5-449c-aee4-1befe04c52ad,台北捷運江子翠站,新北市板橋區雙十路2段捷運站3號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.029573,121.472599,https://cdn.gogoro.com/resources/images/gostations/TW2204401A_01.jpg
315d08ba-a8f6-427c-b3f4-4de0626d0360,7-ELEVEN 安立店站,台南市安南區安中路四段150號(近安中路四段/安中路四段164巷口),24HR,已啟用,23.049636,120.170009,https://cdn.gogoro.com/resources/images/gostations/TW7096101A_01.jpg
31e7059c-577f-4212-b0fd-6fdd2404cbdb,HiLife 五股福鑫店站,新北市五股區五福路8號(近五股區農會),24HR,已啟用,25.088473,121.434394,https://cdn.gogoro.com/resources/images/gostations/TW2485501A_01.jpg
321439d3-ac1c-448f-82c0-c105d3feb321,台糖鳳凰加油站,台中市大里區鳳凰路50號(近光正國中),24HR,已啟用,24.095211,120.717147,https://cdn.gogoro.com/resources/images/gostations/TW4127901A_01.jpg
32515690-2888-4046-bb8b-e44e657499f7,全聯永康永大店站,台南市永康區永大路三段35號(近永大路三段/埔聖街口),24HR,已啟用,23.028514,120.260366,https://cdn.gogoro.com/resources/images/gostations/TW7107601A_01.jpg
32630849-a0fa-45ba-af24-a6083c5c24c3,中油金陵加油站,桃園市平鎮區金陵路二段123號(近環南路/金陵路口),24HR,已啟用,24.940301,121.223289,https://cdn.gogoro.com/resources/images/gostations/TW3247001A_01.jpg
329cad8b-b91b-4ee3-bfeb-369db929094b,中油大武崙加油站(建置中),基隆市安樂區基金三路2-1號（近大武崙工業區）,24HR,建置中,25.148041,121.700582,https://cdn.gogoro.com/resources/images/gostations/TW2044601A_01.jpg
3404bc3b-c9a1-4643-ae7b-dac9fcbd5e38,山隆中和加油站,新北市中和區中正路1178號(近板南路/中正路交接口),24HR,已啟用,25.009606,121.481719,https://cdn.gogoro.com/resources/images/gostations/TW2358601A_01.jpg
354d8830-fb4e-4569-af2e-718fe4a6cf9b,7-ELEVEN 埞富店站,台南市南區大成路二段86號(近大成路二段/夏林路口),24HR,已啟用,22.975012,120.195042,https://cdn.gogoro.com/resources/images/gostations/TW7025501A_01.jpg
35601a09-034b-4506-ba00-049f70631e0f,中油旗津加油站,高雄市旗津區中洲二路259號(近市立旗津醫院),24HR,已啟用,22.591470,120.285037,https://cdn.gogoro.com/resources/images/gostations/TW8054401A_01.jpg
362e6361-0776-4c68-8665-2e4c7f82dd4f,7-ELEVEN 上誠店站,台中市西區向上路一段381號，383號，385號(向上路一段/精誠路交叉口),24HR,已啟用,24.146529,120.655434,https://cdn.gogoro.com/resources/images/gostations/TW4036101A_01.jpg
3655fd96-df34-4675-9d36-69c955387a72,善化區農會站,台南市善化區中山路242號(近中華電信善化服務中心),24HR,已啟用,23.132253,120.297461,https://cdn.gogoro.com/resources/images/gostations/TW7415401A_01.jpg
369114be-0aad-4782-9d09-68e80752bf28,Gogoro 西屯逢甲授權服務中心站,台中市西屯區西屯路二段269之48號(近西屯路二段/文華路口),24HR,已啟用,24.174490,120.644341,https://cdn.gogoro.com/resources/images/gostations/TW4074701A_01.jpg
36f253d8-f4ee-45bd-9938-430baaba9ed8,Gogoro 新竹北大店站,新竹市北區北大路321號(近中正棒球場),24HR,已啟用,24.805894,120.962052,https://cdn.gogoro.com/resources/images/gostations/TW3004401A_01.jpg
379792e4-a941-4a03-80d0-6b6db8053ab9,台亞承德加油站,台北市北投區承德路七段303號(近立農公園),24HR,已啟用,25.116422,121.503871,https://cdn.gogoro.com/resources/images/gostations/TW1126203A_01.jpg
380d5ea4-0c06-4619-bfcc-f59839522d96,全聯龍井沙田店站,台中市龍井區沙田路五段382、386號(近沙田路五段/沙田路五段399巷),24HR,已啟用,24.203421,120.548502,https://cdn.gogoro.com/resources/images/gostations/TW4345202A_01.jpg
3a268fd1-c4bf-47dc-91c9-4005ca89eeb2,全聯淡水沙崙店站,新北市淡水區沙崙路50號(近淡水漁人碼頭),24HR,已啟用,25.181877,121.422193,https://cdn.gogoro.com/resources/images/gostations/TW2515501A_01.jpg
3a46a35e-5ff3-4287-be36-aba28501a2ba,中油鳳松加油站,高雄市鳳山區鳳松路178-5號(近鳳松路180巷),24HR,已啟用,22.637151,120.362596,https://cdn.gogoro.com/resources/images/gostations/TW8304101A_01.jpg
3a804f8b-90a5-4bcf-8fb1-6ee948d9062b,中油東湖加油站,台北市內湖區康寧路三段225號(近捷運東湖站3號出口),24HR,已啟用,25.067589,121.612125,https://cdn.gogoro.com/resources/images/gostations/TW1148601A_01.jpg
3c135313-8535-4535-b3d5-14cb1f17e448,便利停車場建國站,台北市中山區建國北路二段11巷內空地(近建國北路/長春路口),24HR,已啟用,25.053452,121.537860,https://cdn.gogoro.com/resources/images/gostations/TW1048701A_01.jpg
3c3df6d0-505d-4424-a4f3-9fb67b4ca722,中油覺民路加油站,高雄市三民區覺民路362號(近快保中心左側),24HR,已啟用,22.640441,120.334571,https://cdn.gogoro.com/resources/images/gostations/TW8076801A_01.jpg
3c64bd73-483a-48d1-bddd-bd19293cd195,山隆華中加油站,台北市萬華區萬大路388號(近東園國小),24HR,已啟用,25.021848,121.498647,https://cdn.gogoro.com/resources/images/gostations/TW1086901A_01.jpg
